Jobid	Jobname	Time1	Startime	Lock	energy	node1	nodo2	nodo3	nodo4	nodo5	nodo6	nodo7	nodo8	nodo9	nodo10	nodo11	nodo12	nodo13	nodo14	nodo15	nodo16
891597	IMeCOFT4_nf4_cp576_tnp672_ms42240_single_lby_r1_W15_20231130_023625	2023-12-03 12:26:11	1701602762	D	0.34458	cresco6x126	cresco6x176	cresco6x134	cresco6x244	cresco6x202	cresco6x290	cresco6x023	cresco6x352	cresco6x017	cresco6x095	cresco6x239	cresco6x163	cresco6x266	cresco6x084		
891598	SPKFT4_nf4_cp576_tnp580_ms42240_single_lby_r1_W15_20231130_023625	2023-12-03 12:31:37	1701603087	D	0.03995	cresco6x306	cresco6x177	cresco6x230	cresco6x194	cresco6x051	cresco6x266	cresco6x176	cresco6x126	cresco6x290	cresco6x239	cresco6x023	cresco6x134	cresco6x163			
891599	IMeCOFT8_nf0_cp576_tnp768_ms42240_single_lby_r1_W15_20231130_023625	2023-12-03 12:32:47	1701603157	D	0.45959	cresco6x095	cresco6x352	cresco6x244	cresco6x202	cresco6x017	cresco6x084	cresco6x163	cresco6x126	cresco6x176	cresco6x266	cresco6x177	cresco6x290	cresco6x239	cresco6x134	cresco6x023	cresco6x051
891600	SPKFT8_nf0_cp576_tnp584_ms42240_single_lby_r1_W15_20231130_023625	2023-12-03 12:39:02	1701603532	D	0.03862	cresco6x214	cresco6x306	cresco6x194	cresco6x134	cresco6x163	cresco6x023	cresco6x266	cresco6x177	cresco6x290	cresco6x095	cresco6x051	cresco6x352	cresco6x017			
891601	IMeCOFT8_nf8_cp576_tnp768_ms42240_single_lby_r1_W15_20231130_023625	2023-12-03 12:40:07	1701603597	D	0.40066	cresco6x176	cresco6x126	cresco6x202	cresco6x239	cresco6x084	cresco6x244	cresco6x023	cresco6x134	cresco6x163	cresco6x177	cresco6x214	cresco6x266	cresco6x017	cresco6x290	cresco6x194	cresco6x051
891602	SPKFT8_nf8_cp576_tnp584_ms42240_single_lby_r1_W15_20231130_023625	2023-12-03 12:45:38	1701603929	D	0.03872	cresco6x328	cresco6x174	cresco6x212	cresco6x266	cresco6x126	cresco6x214	cresco6x163	cresco6x084	cresco6x177	cresco6x176	cresco6x023	cresco6x290	cresco6x239			
891603	IMeCOFT0_cp576_tnp576_ms42240_double_lby_r1_W15_20231130_023625	2023-12-03 12:46:38	1701603988	D	0.58257	cresco6x134	cresco6x202	cresco6x017	cresco6x244	cresco6x194	cresco6x051	cresco6x239	cresco6x176	cresco6x163	cresco6x126	cresco6x328	cresco6x177				
891604	SPKFT0_cp576_tnp576_ms42240_double_lby_r1_W15_20231130_023626	2023-12-03 12:56:51	1701604601	D	0.06751	cresco6x220	cresco6x214	cresco6x023	cresco6x212	cresco6x174	cresco6x084	cresco6x290	cresco6x194	cresco6x051	cresco6x134	cresco6x163	cresco6x328				
891605	IMeCOFT1_nf0_cp576_tnp600_ms42240_double_lby_r1_W15_20231130_023626	2023-12-03 12:58:26	1701604696	D	0.62496	cresco6x239	cresco6x244	cresco6x126	cresco6x177	cresco6x176	cresco6x202	cresco6x017	cresco6x134	cresco6x023	cresco6x163	cresco6x220	cresco6x212	cresco6x290			
891606	SPKFT1_nf0_cp576_tnp577_ms42240_double_lby_r1_W15_20231130_023626	2023-12-03 14:21:04	1701609654	D	0.06889	cresco6x234	cresco6x244	cresco6x249	cresco6x111	cresco6x204	cresco6x121	cresco6x248	cresco6x050	cresco6x302	cresco6x252	cresco6x263	cresco6x009	cresco6x049			
891607	IMeCOFT1_nf1_cp576_tnp600_ms42240_double_lby_r1_W15_20231130_023626	2023-12-03 14:39:47	1701610777	D	0.79636	cresco6x244	cresco6x248	cresco6x252	cresco6x009	cresco6x121	cresco6x195	cresco6x111	cresco6x249	cresco6x234	cresco6x302	cresco6x123	cresco6x263	cresco6x050			
891608	SPKFT1_nf1_cp576_tnp577_ms42240_double_lby_r1_W15_20231130_023626	2023-12-03 14:53:10	1701611581	D	0.06627	cresco6x266	cresco6x095	cresco6x111	cresco6x263	cresco6x123	cresco6x121	cresco6x302	cresco6x234	cresco6x244	cresco6x009	cresco6x248	cresco6x195	cresco6x249			
891609	IMeCOFT2_nf0_cp576_tnp624_ms42240_double_lby_r1_W15_20231130_023626	2023-12-03 20:02:16	1701630127	D	0.63745	cresco6x202	cresco6x148	cresco6x291	cresco6x045	cresco6x050	cresco6x111	cresco6x023	cresco6x144	cresco6x141	cresco6x361	cresco6x151	cresco6x300	cresco6x209			
891610	SPKFT2_nf0_cp576_tnp578_ms42240_double_lby_r1_W15_20231130_023626	2023-12-03 21:58:54	1701637124	D	0.06841	cresco6x043	cresco6x153	cresco6x258	cresco6x256	cresco6x087	cresco6x160	cresco6x105	cresco6x210	cresco6x274	cresco6x045	cresco6x135	cresco6x317	cresco6x140			
891611	IMeCOFT2_nf2_cp576_tnp624_ms42240_double_lby_r1_W15_20231130_023626	2023-12-03 23:45:56	1701643546	D	0.68839	cresco6x258	cresco6x049	cresco6x018	cresco6x153	cresco6x038	cresco6x045	cresco6x274	cresco6x087	cresco6x057	cresco6x172	cresco6x105	cresco6x256	cresco6x135			
891612	SPKFT2_nf2_cp576_tnp578_ms42240_double_lby_r1_W15_20231130_023627	2023-12-03 23:57:21	1701644231	D	0.06439	cresco6x043	cresco6x071	cresco6x210	cresco6x158	cresco6x317	cresco6x015	cresco6x291	cresco6x097	cresco6x018	cresco6x057	cresco6x087	cresco6x258	cresco6x105			
891613	IMeCOFT4_nf0_cp576_tnp672_ms42240_double_lby_r1_W15_20231130_023627	2023-12-03 23:58:53	1701644324	D	0.69014	cresco6x135	cresco6x274	cresco6x049	cresco6x256	cresco6x038	cresco6x045	cresco6x172	cresco6x153	cresco6x105	cresco6x015	cresco6x071	cresco6x043	cresco6x097	cresco6x317		
891614	SPKFT4_nf0_cp576_tnp580_ms42240_double_lby_r1_W15_20231130_023627	2023-12-04 00:09:24	1701644954	D	0.06553	cresco6x322	cresco6x140	cresco6x153	cresco6x317	cresco6x043	cresco6x274	cresco6x015	cresco6x256	cresco6x135	cresco6x038	cresco6x105	cresco6x071	cresco6x097			
891615	IMeCOFT4_nf4_cp576_tnp672_ms42240_double_lby_r1_W15_20231130_023627	2023-12-04 00:10:54	1701645044	D	0.68648	cresco6x045	cresco6x172	cresco6x049	cresco6x061	cresco6x135	cresco6x322	cresco6x274	cresco6x105	cresco6x097	cresco6x140	cresco6x256	cresco6x317	cresco6x038	cresco6x071		
891616	SPKFT4_nf4_cp576_tnp580_ms42240_double_lby_r1_W15_20231130_023627	2023-12-04 00:21:21	1701645670	D	0.06789	cresco6x153	cresco6x015	cresco6x206	cresco6x291	cresco6x043	cresco6x193	cresco6x256	cresco6x049	cresco6x172	cresco6x097	cresco6x140	cresco6x317	cresco6x071			
891617	IMeCOFT8_nf0_cp576_tnp768_ms42240_double_lby_r1_W15_20231130_023627	2023-12-04 00:22:55	1701645764	D	0.79651	cresco6x322	cresco6x061	cresco6x038	cresco6x135	cresco6x105	cresco6x274	cresco6x062	cresco6x256	cresco6x049	cresco6x291	cresco6x071	cresco6x172	cresco6x153	cresco6x140	cresco6x097	cresco6x317
891618	SPKFT8_nf0_cp576_tnp584_ms42240_double_lby_r1_W15_20231130_023627	2023-12-04 00:33:20	1701646391	D	0.06852	cresco6x087	cresco6x193	cresco6x210	cresco6x015	cresco6x018	cresco6x158	cresco6x045	cresco6x206	cresco6x043	cresco6x258	cresco6x062	cresco6x105	cresco6x291			
891619	IMeCOFT8_nf8_cp576_tnp768_ms42240_double_lby_r1_W15_20231130_023628	2023-12-04 00:34:56	1701646486	D	0.78514	cresco6x071	cresco6x274	cresco6x061	cresco6x140	cresco6x256	cresco6x038	cresco6x049	cresco6x317	cresco6x172	cresco6x097	cresco6x322	cresco6x153	cresco6x291	cresco6x158	cresco6x206	cresco6x210
891620	SPKFT8_nf8_cp576_tnp584_ms42240_double_lby_r1_W15_20231130_023628	2023-12-04 00:45:20	1701647111	D	0.06290	cresco6x087	cresco6x135	cresco6x105	cresco6x043	cresco6x071	cresco6x210	cresco6x322	cresco6x291	cresco6x172	cresco6x061	cresco6x153	cresco6x158	cresco6x038			
900211	IMeCOFT8_nf8_cp256_tnp384_ms21120_double_lby_r1_W20_20231205_163342	2023-12-05 19:36:25	1701801376	D	0.10253	cresco6x029	cresco6x214	cresco6x193	cresco6x301	cresco6x018	cresco6x256	cresco6x128	cresco6x106								
900212	IMeCOFT4_nf4_cp400_tnp480_ms36960_double_lby_r1_W20_20231205_163343	2023-12-05 21:16:37	1701807386	D	0.44704	cresco6x328	cresco6x010	cresco6x278	cresco6x131	cresco6x247	cresco6x152	cresco6x303	cresco6x292	cresco6x089	cresco6x117						
900213	IMeCOFT8_nf0_cp400_tnp560_ms36960_double_lby_r1_W20_20231205_163343	2023-12-05 21:27:04	1701808015	D	0.52898	cresco6x089	cresco6x131	cresco6x303	cresco6x328	cresco6x271	cresco6x010	cresco6x247	cresco6x117	cresco6x152	cresco6x278	cresco6x292	cresco6x337				
900214	IMeCOFT8_nf0_cp400_tnp560_ms42240_double_lby_r1_W20_20231205_163343	2023-12-05 21:58:21	1701809888	D	0.81640	cresco6x111	cresco6x349	cresco6x049	cresco6x275	cresco6x044	cresco6x025	cresco6x167	cresco6x050	cresco6x242	cresco6x045	cresco6x062	cresco6x169				
900215	IMeCOFT8_nf8_cp400_tnp560_ms42240_double_lby_r1_W20_20231205_163343	2023-12-05 22:39:55	1701812385	D	0.80209	cresco6x275	cresco6x053	cresco6x193	cresco6x216	cresco6x219	cresco6x318	cresco6x144	cresco6x125	cresco6x080	cresco6x152	cresco6x237	cresco6x271				
900216	IMeCOFT8_nf0_cp144_tnp240_ms15840_single_lby_r1_W20_20231205_163344	2023-12-05 22:54:01	1701813231	D	0.02360	cresco6x293	cresco6x124	cresco6x128	cresco6x016	cresco6x050											
900217	IMeCOFT1_nf0_cp144_tnp156_ms26400_double_lbn_r1_W20_20231205_163345	2023-12-05 22:55:26	1701813317	D	0.15093	cresco6x160	cresco6x049	cresco6x025	cresco6x301												
900218	IMeCOFT2_nf2_cp484_tnp528_ms15840_double_lbn_r1_W20_20231205_163346	2023-12-05 23:04:17	1701813847	D	0.03159	cresco6x128	cresco6x237	cresco6x208	cresco6x080	cresco6x144	cresco6x299	cresco6x293	cresco6x050	cresco6x193	cresco6x349	cresco6x203					
900219	SPKFT1_nf1_cp484_tnp485_ms26400_double_lbn_r1_W20_20231205_163347	2023-12-05 23:05:18	1701813908	D	0.02179	cresco6x105	cresco6x205	cresco6x016	cresco6x267	cresco6x318	cresco6x125	cresco6x270	cresco6x219	cresco6x044	cresco6x242	cresco6x053					
900220	SPKFT8_nf0_cp576_tnp584_ms42240_double_lbn_r1_W20_20231205_163347	2023-12-05 23:06:12	1701813962	D	0.06655	cresco6x106	cresco6x301	cresco6x169	cresco6x204	cresco6x160	cresco6x025	cresco6x049	cresco6x207	cresco6x080	cresco6x203	cresco6x349	cresco6x193	cresco6x330			
900221	SPKFT1_nf0_cp400_tnp401_ms15840_single_lbn_r1_W20_20231205_163347	2023-12-05 23:07:48	1701814058	D	0.00686	cresco6x050	cresco6x144	cresco6x237	cresco6x128	cresco6x208	cresco6x219	cresco6x205	cresco6x270	cresco6x125							
901148	IMeCOFT0_cp64_tnp64_ms5280_single_lbn_r1_W5_20231206_143434	2023-12-06 14:58:41	1701871112	D	0.00095	cresco6x090	cresco6x244														
901149	IMeCOFT1_nf0_cp64_tnp72_ms5280_single_lbn_r1_W5_20231206_143434	2023-12-06 14:59:16	1701871146	D	0.00088	cresco6x090	cresco6x244														
901150	SPKFT1_nf0_cp64_tnp65_ms5280_single_lbn_r1_W5_20231206_143434	2023-12-06 15:08:27	1701871698	R	0	cresco6x163	cresco6x320														
